age;job;marital;education;default;balance;housing;loan;poutcome;y
38;entrepreneur;married;secondary;no;0;yes;yes;failure;no
40;services;married;secondary;no;2843;yes;no;success;no
34;technician;divorced;secondary;no;0;yes;yes;other;no
37;blue-collar;single;secondary;no;2235;yes;no;failure;no
36;management;single;tertiary;no;20;yes;no;other;no
30;technician;married;secondary;no;239;yes;no;failure;no
45;unemployed;divorced;primary;no;757;no;no;failure;no
58;services;single;secondary;no;1430;yes;no;failure;no
37;technician;married;secondary;no;264;yes;yes;failure;no
37;blue-collar;married;primary;no;250;yes;no;failure;no
33;services;single;secondary;no;187;yes;no;failure;no
28;unemployed;married;secondary;no;293;yes;no;failure;no
42;technician;married;secondary;no;334;yes;no;other;no
46;admin.;married;secondary;no;0;yes;yes;failure;no
38;blue-collar;married;secondary;no;1205;yes;no;failure;no
33;blue-collar;married;secondary;no;328;yes;no;failure;no
40;blue-collar;married;primary;no;481;yes;no;failure;no
48;services;married;secondary;no;-110;yes;no;other;no
34;blue-collar;married;secondary;no;745;yes;no;failure;no
39;management;single;tertiary;no;2357;yes;no;failure;no
45;services;single;secondary;no;1757;yes;no;other;no
34;management;married;tertiary;no;1782;yes;no;other;no
37;management;single;tertiary;no;72;yes;yes;failure;yes
35;blue-collar;single;tertiary;no;1011;yes;no;failure;no
32;blue-collar;married;secondary;no;472;yes;no;failure;no
40;blue-collar;single;primary;no;1530;yes;no;failure;no
58;services;divorced;secondary;no;739;yes;no;failure;no
27;services;single;secondary;no;343;yes;no;other;no
48;admin.;single;secondary;no;3531;yes;no;failure;no
36;admin.;married;secondary;no;421;yes;no;other;no
33;blue-collar;married;primary;no;1002;yes;no;failure;no
52;blue-collar;married;secondary;no;1440;yes;no;failure;no
60;retired;married;tertiary;no;2194;yes;no;failure;no
38;management;married;tertiary;no;76;yes;no;failure;no
39;self-employed;single;tertiary;no;2298;yes;yes;other;no
29;blue-collar;married;secondary;no;313;yes;no;other;no
46;blue-collar;married;primary;no;588;yes;no;failure;no
30;technician;single;secondary;no;3313;yes;no;failure;no
48;unemployed;married;secondary;no;3287;yes;yes;failure;no
37;technician;single;secondary;no;442;yes;no;other;no
40;management;married;tertiary;no;384;no;no;failure;no
37;blue-collar;married;secondary;no;56;yes;no;failure;no
40;management;single;tertiary;no;759;yes;no;failure;no
35;self-employed;married;secondary;no;2762;yes;no;other;no
34;management;divorced;tertiary;no;2279;yes;yes;other;no
55;admin.;married;secondary;no;499;yes;yes;other;no
32;entrepreneur;married;tertiary;no;281;yes;no;failure;no
36;management;married;tertiary;no;0;yes;no;failure;no
35;services;single;secondary;no;414;yes;no;other;no
57;admin.;married;secondary;no;2087;yes;no;failure;no
37;blue-collar;married;secondary;no;504;yes;no;failure;no
43;blue-collar;married;secondary;no;2374;no;no;failure;no
27;blue-collar;single;secondary;no;153;yes;no;failure;no
50;services;married;secondary;no;2420;yes;no;failure;no
38;technician;married;secondary;no;511;yes;no;failure;no
54;blue-collar;married;primary;no;489;yes;yes;other;no
45;services;married;primary;no;-79;yes;no;failure;no
29;services;single;secondary;no;3331;yes;no;failure;no
30;services;single;secondary;no;20;yes;no;failure;no
35;blue-collar;married;secondary;no;1257;yes;no;failure;no
51;blue-collar;married;primary;no;2832;yes;no;other;no
37;blue-collar;single;secondary;no;2390;yes;no;failure;no
48;admin.;divorced;secondary;no;4;yes;no;other;no
44;management;single;secondary;no;109;yes;no;failure;no
34;services;married;secondary;no;790;yes;no;failure;no
35;entrepreneur;married;tertiary;no;129;yes;no;other;no
34;management;married;tertiary;no;577;yes;no;failure;no
48;admin.;single;secondary;no;-874;yes;no;other;no
38;services;divorced;primary;no;0;yes;no;failure;no
41;blue-collar;married;secondary;no;1384;yes;no;success;no
29;blue-collar;married;secondary;no;457;yes;no;other;no
33;admin.;single;secondary;no;1590;yes;no;other;no
52;admin.;divorced;secondary;no;725;yes;no;other;no
37;management;divorced;secondary;no;1448;yes;no;failure;no
37;blue-collar;married;secondary;no;-129;yes;no;other;no
34;services;married;secondary;no;1553;yes;no;failure;no
27;blue-collar;single;primary;no;497;yes;no;other;no
38;technician;married;tertiary;no;472;yes;no;failure;no
32;blue-collar;married;secondary;no;419;yes;no;failure;no
39;blue-collar;married;primary;no;143;yes;no;other;no
29;self-employed;married;secondary;no;123;no;yes;success;yes
39;admin.;single;secondary;no;720;yes;no;other;no
41;management;divorced;tertiary;no;1757;no;no;failure;yes
33;admin.;married;tertiary;no;882;no;no;failure;yes
45;admin.;divorced;primary;no;429;yes;no;success;yes
53;management;married;tertiary;no;3754;no;no;failure;yes
52;admin.;married;secondary;no;0;no;no;failure;no
31;admin.;single;tertiary;no;676;yes;no;other;yes
37;management;married;tertiary;no;0;yes;no;failure;yes
32;admin.;single;secondary;no;314;no;yes;other;no
29;management;single;tertiary;no;224;yes;no;failure;yes
32;management;single;tertiary;no;2974;yes;no;failure;yes
31;technician;single;tertiary;no;1081;no;no;failure;yes
35;blue-collar;married;secondary;no;149;yes;no;other;yes
47;housemaid;married;secondary;no;3940;yes;no;other;no
46;self-employed;single;secondary;no;526;no;no;other;yes
29;management;married;tertiary;no;1441;yes;no;success;no
38;services;married;secondary;no;1970;yes;no;success;yes
47;technician;married;secondary;no;1167;yes;no;failure;yes
52;management;married;tertiary;no;193;no;no;failure;yes
36;unemployed;single;tertiary;no;1291;no;no;success;yes
51;housemaid;married;primary;no;618;yes;yes;failure;no
48;admin.;married;secondary;no;344;no;no;other;no
47;blue-collar;married;secondary;no;1230;yes;no;success;yes
36;admin.;married;secondary;no;96;no;no;success;yes
33;management;married;tertiary;no;158;no;no;success;no
43;admin.;married;tertiary;no;279;yes;no;failure;no
23;student;single;secondary;no;0;no;no;success;yes
29;management;single;tertiary;no;697;no;no;success;yes
49;admin.;married;secondary;no;3608;yes;no;success;yes
59;technician;married;secondary;no;2308;no;no;other;yes
48;blue-collar;married;secondary;no;292;no;no;success;yes
54;admin.;divorced;secondary;no;1693;no;no;other;yes
42;technician;married;tertiary;no;757;no;no;success;yes
36;management;married;tertiary;no;-547;yes;no;failure;no
42;blue-collar;married;primary;no;201;yes;no;failure;yes
44;self-employed;divorced;tertiary;no;1070;yes;no;other;yes
37;management;divorced;tertiary;no;153;yes;no;other;no
35;admin.;married;secondary;no;-312;no;no;failure;no
52;management;single;tertiary;no;2290;no;no;other;no
30;management;single;tertiary;no;398;no;no;success;yes
45;self-employed;married;secondary;no;706;no;no;success;no
36;technician;married;secondary;no;24;yes;no;failure;no
46;technician;married;secondary;no;0;no;no;other;yes
31;management;married;tertiary;no;1331;no;no;success;yes
51;technician;married;tertiary;no;1347;yes;yes;success;no
35;management;single;tertiary;no;1750;yes;no;success;yes
25;management;single;tertiary;no;2305;no;no;failure;no
35;management;married;tertiary;no;193;yes;no;failure;yes
39;blue-collar;married;secondary;no;0;yes;no;failure;no
56;management;married;tertiary;no;616;no;no;success;yes
58;management;married;tertiary;no;1907;no;no;other;no
26;admin.;single;secondary;no;1327;no;no;failure;no
57;retired;married;tertiary;no;478;no;no;failure;no
35;admin.;single;tertiary;no;994;no;no;failure;yes
30;technician;single;tertiary;no;1185;yes;no;failure;no
57;admin.;married;secondary;no;169;no;no;success;no
29;management;single;tertiary;no;91;no;no;other;no
29;technician;single;tertiary;no;1669;no;no;success;no
46;services;married;secondary;no;4;no;no;other;yes
32;technician;single;tertiary;no;696;no;yes;failure;no
33;management;married;tertiary;no;55;no;no;failure;yes
37;management;married;tertiary;no;630;no;no;success;yes
53;management;married;tertiary;no;1624;no;no;success;yes
26;admin.;single;secondary;no;255;no;no;success;yes
33;management;single;tertiary;no;1431;no;no;failure;no
32;management;single;tertiary;no;796;no;yes;failure;no
58;retired;married;secondary;no;801;no;no;other;no
30;admin.;single;secondary;no;270;no;no;success;yes
25;admin.;single;secondary;no;483;no;yes;success;no
36;self-employed;single;tertiary;no;351;no;no;failure;no
31;management;single;tertiary;no;0;yes;no;other;no
31;services;single;secondary;no;1599;no;no;success;no
38;management;married;tertiary;no;613;no;no;success;yes
31;management;single;tertiary;no;2915;no;no;failure;no
29;technician;single;secondary;no;674;no;no;success;yes
37;management;married;tertiary;no;57;no;no;success;no
47;management;single;tertiary;no;86;no;no;success;yes
34;self-employed;married;tertiary;no;442;yes;no;other;no
47;technician;married;secondary;no;0;yes;no;failure;no
31;self-employed;single;tertiary;no;1815;no;no;success;no
34;management;single;tertiary;no;1228;no;no;success;yes
31;services;single;tertiary;no;620;no;no;failure;no
54;technician;divorced;secondary;no;2156;yes;no;success;yes
25;student;single;secondary;no;2354;no;no;success;no
28;student;single;tertiary;no;3054;no;no;other;yes
46;management;married;tertiary;no;699;no;no;failure;yes
27;blue-collar;single;primary;no;3342;yes;no;failure;no
35;management;married;tertiary;no;495;no;no;failure;yes
47;blue-collar;married;primary;no;2749;yes;no;failure;yes
34;management;married;tertiary;no;0;yes;no;success;yes
54;management;married;tertiary;no;1014;no;yes;failure;yes
58;retired;married;secondary;no;919;yes;yes;failure;no
49;blue-collar;married;secondary;no;298;yes;no;failure;no
47;blue-collar;married;secondary;no;2173;yes;no;failure;no
25;technician;single;secondary;no;1105;yes;no;failure;no
59;housemaid;married;primary;no;182;no;no;failure;no
36;management;married;tertiary;no;2957;yes;yes;success;no
39;management;married;tertiary;no;0;no;no;other;yes
45;technician;married;secondary;no;89;yes;no;failure;no
33;blue-collar;single;tertiary;no;700;no;no;success;yes
54;technician;married;secondary;no;0;no;no;success;yes
31;management;single;tertiary;no;354;no;no;success;yes
32;technician;single;tertiary;no;1246;yes;no;success;yes
34;management;married;tertiary;no;3047;no;no;other;yes
27;admin.;married;tertiary;no;73;no;no;success;no
29;blue-collar;single;secondary;no;734;yes;yes;other;yes
30;admin.;single;tertiary;no;305;no;no;success;yes
60;blue-collar;married;primary;no;1723;no;no;failure;no
40;technician;single;tertiary;no;1646;yes;no;success;yes
28;unemployed;single;primary;no;236;no;no;failure;yes
31;services;single;secondary;no;125;no;no;failure;no
34;technician;single;tertiary;no;992;yes;no;success;no
33;management;single;tertiary;no;417;yes;no;failure;no
38;technician;divorced;secondary;no;902;yes;no;success;yes
47;technician;married;secondary;no;335;no;no;success;yes
49;management;married;tertiary;no;1;no;no;success;yes
33;technician;single;tertiary;no;1636;yes;no;success;yes
40;blue-collar;married;primary;no;-388;yes;no;failure;no
28;blue-collar;single;tertiary;no;1984;yes;no;failure;no
31;management;single;tertiary;no;630;no;no;failure;no
44;blue-collar;single;secondary;no;0;yes;no;failure;no
52;unemployed;married;secondary;no;94;no;no;success;no
22;admin.;single;tertiary;no;897;yes;no;success;no
60;technician;married;secondary;no;316;no;no;failure;yes
35;unemployed;married;secondary;no;977;yes;no;other;no
33;services;single;secondary;no;489;yes;no;other;yes
57;admin.;single;secondary;no;738;no;no;failure;no
32;student;single;tertiary;no;1138;no;no;success;yes
48;blue-collar;married;secondary;no;863;yes;no;success;yes
48;management;divorced;tertiary;no;428;yes;no;failure;no
29;management;married;tertiary;no;451;no;no;failure;no
50;management;married;tertiary;no;346;no;no;success;no
41;management;married;tertiary;no;298;no;no;other;no
31;services;married;secondary;no;2083;yes;no;other;no
33;blue-collar;married;secondary;no;-208;yes;yes;failure;no
41;blue-collar;married;secondary;no;72;yes;no;failure;no
36;self-employed;married;secondary;no;188;yes;yes;success;yes
33;admin.;divorced;secondary;no;661;yes;no;failure;no
40;unemployed;single;secondary;no;356;yes;no;failure;no
35;management;married;tertiary;no;520;yes;no;failure;yes
31;management;married;tertiary;no;0;yes;no;failure;no
33;management;married;tertiary;no;415;no;no;other;no
35;management;married;tertiary;no;93;no;no;other;no
30;self-employed;married;tertiary;no;2666;no;no;success;yes
32;management;married;tertiary;no;141;yes;no;success;no
45;technician;married;secondary;no;280;yes;no;other;no
34;management;single;tertiary;no;308;yes;no;failure;no
31;management;single;tertiary;no;775;yes;no;failure;no
39;management;single;tertiary;no;1515;yes;no;failure;yes
24;admin.;single;secondary;no;99;no;no;failure;no
36;admin.;single;secondary;no;115;no;no;failure;no
32;blue-collar;married;primary;yes;-148;yes;no;other;no
34;entrepreneur;married;tertiary;no;1076;yes;no;success;no
26;blue-collar;married;primary;no;104;yes;no;other;no
39;management;single;tertiary;no;2454;yes;no;failure;yes
29;blue-collar;single;secondary;no;369;yes;no;failure;no
46;management;single;tertiary;no;334;yes;no;other;no
36;management;married;tertiary;no;953;yes;yes;other;no
53;management;divorced;tertiary;no;2152;no;no;success;no
34;blue-collar;married;secondary;no;315;no;no;success;no
35;entrepreneur;married;secondary;no;2971;no;no;failure;yes
31;admin.;single;secondary;no;690;no;no;failure;no
32;management;single;tertiary;no;2360;no;no;success;no
36;services;single;secondary;no;1227;yes;yes;failure;yes
41;management;married;secondary;no;1956;no;no;other;no
47;blue-collar;married;secondary;no;668;yes;no;success;no
59;retired;divorced;secondary;no;514;no;no;success;yes
28;blue-collar;married;secondary;no;61;yes;no;success;yes
35;management;single;tertiary;no;62;yes;no;success;no
55;blue-collar;married;secondary;no;233;yes;no;failure;no
30;admin.;divorced;secondary;no;1320;yes;yes;failure;no
37;management;single;tertiary;no;808;no;no;failure;no
28;unemployed;married;secondary;no;431;yes;no;other;no
33;management;single;tertiary;no;1373;yes;no;failure;no
35;blue-collar;single;secondary;yes;-947;yes;no;failure;no
40;blue-collar;married;secondary;no;195;yes;no;other;no
29;blue-collar;married;primary;no;6;yes;no;other;no
46;technician;married;tertiary;no;-582;yes;no;other;no
33;blue-collar;married;secondary;no;931;yes;no;failure;no
33;admin.;single;secondary;no;346;yes;no;other;no
47;management;single;secondary;no;-246;yes;no;failure;no
34;entrepreneur;married;secondary;no;2;yes;yes;failure;no
29;management;single;tertiary;no;1514;yes;no;other;no
28;services;married;secondary;no;0;yes;no;failure;no
45;blue-collar;married;secondary;no;640;yes;no;success;no
27;services;single;secondary;no;-72;yes;no;failure;no
31;management;single;tertiary;no;170;yes;yes;failure;no
30;self-employed;single;tertiary;no;0;yes;no;failure;no
36;blue-collar;married;secondary;no;80;yes;yes;failure;no
40;management;married;tertiary;no;710;yes;no;failure;no
30;blue-collar;single;secondary;no;80;yes;yes;failure;no
33;management;married;tertiary;no;0;yes;no;failure;no
53;technician;married;tertiary;no;431;yes;no;failure;no
32;admin.;single;secondary;no;12;yes;no;failure;no
55;management;divorced;tertiary;no;2625;yes;no;failure;no
42;management;married;tertiary;no;1272;yes;no;failure;no
35;student;single;secondary;no;188;yes;no;success;yes
52;admin.;married;primary;no;576;yes;no;failure;no
43;blue-collar;married;secondary;no;130;no;no;failure;no
36;blue-collar;single;secondary;no;767;yes;no;other;no
35;management;single;tertiary;no;1;yes;no;failure;no
35;blue-collar;married;primary;no;147;yes;no;failure;no
29;admin.;single;secondary;no;0;yes;no;other;no
30;management;single;tertiary;no;0;yes;no;failure;no
26;management;married;tertiary;no;784;yes;yes;failure;no
25;admin.;single;tertiary;no;1141;yes;no;failure;no
