age;job;marital;education;default;balance;housing;loan;poutcome;y
27;technician;single;primary;no;1022;yes;no;unknown;no
32;blue-collar;single;secondary;no;1211;yes;no;unknown;no
51;management;married;tertiary;no;642;no;no;unknown;no
47;technician;divorced;secondary;no;1851;yes;no;unknown;no
23;student;single;secondary;no;405;yes;no;unknown;no
30;management;single;tertiary;no;358;yes;no;unknown;no
50;blue-collar;married;secondary;no;170;yes;yes;unknown;no
52;services;married;secondary;no;2420;yes;no;unknown;no
34;blue-collar;single;secondary;no;1484;yes;no;unknown;no
28;entrepreneur;married;secondary;no;422;yes;no;unknown;no
28;admin.;single;secondary;no;350;yes;yes;unknown;no
57;retired;married;secondary;no;919;yes;yes;unknown;no
31;management;single;tertiary;no;444;yes;no;unknown;no
35;management;married;tertiary;no;1253;yes;no;unknown;no
49;entrepreneur;married;tertiary;no;320;yes;yes;unknown;no
32;services;married;secondary;no;1066;yes;no;unknown;no
51;management;single;tertiary;no;1146;yes;yes;unknown;no
32;blue-collar;married;primary;no;424;yes;no;unknown;no
37;management;divorced;tertiary;no;122;yes;no;unknown;yes
55;blue-collar;married;secondary;no;212;yes;no;unknown;no
27;blue-collar;single;secondary;no;5;yes;no;unknown;no
49;management;single;tertiary;no;580;no;no;unknown;no
22;blue-collar;single;secondary;no;3992;yes;yes;unknown;no
36;technician;divorced;secondary;no;141;yes;no;unknown;no
46;management;divorced;secondary;no;361;yes;no;unknown;no
55;admin.;divorced;secondary;no;3524;yes;no;unknown;no
34;blue-collar;married;secondary;no;1710;yes;yes;unknown;no
44;technician;married;primary;no;177;yes;no;unknown;no
45;management;married;tertiary;no;199;no;no;unknown;no
30;blue-collar;married;secondary;no;0;no;no;unknown;no
30;technician;single;tertiary;no;880;yes;yes;unknown;yes
45;blue-collar;married;secondary;no;771;yes;no;unknown;no
34;blue-collar;divorced;secondary;no;164;yes;no;unknown;no
41;technician;married;secondary;no;501;yes;no;unknown;yes
37;management;married;tertiary;no;89;yes;no;unknown;no
45;blue-collar;married;secondary;no;4111;yes;no;unknown;no
42;blue-collar;married;primary;no;170;yes;no;unknown;no
49;blue-collar;married;secondary;no;1854;yes;no;unknown;no
54;blue-collar;married;secondary;no;233;yes;no;unknown;no
60;retired;married;secondary;no;819;yes;no;unknown;no
24;admin.;single;secondary;no;1019;yes;no;unknown;no
43;blue-collar;married;primary;no;1147;yes;yes;unknown;no
49;technician;married;tertiary;no;279;yes;no;unknown;no
39;management;married;tertiary;no;198;yes;no;unknown;no
48;services;divorced;secondary;no;858;yes;no;unknown;no
38;admin.;married;secondary;no;1344;yes;yes;unknown;no
44;self-employed;single;tertiary;no;149;yes;no;unknown;no
53;management;single;primary;no;208;yes;no;unknown;no
28;blue-collar;married;secondary;no;224;yes;no;unknown;no
38;management;single;tertiary;no;91;yes;no;unknown;no
27;blue-collar;single;secondary;yes;-3;yes;no;unknown;no
25;blue-collar;married;secondary;no;316;yes;yes;unknown;no
35;admin.;married;secondary;no;846;yes;yes;unknown;no
31;blue-collar;married;primary;no;352;yes;no;unknown;no
40;blue-collar;married;primary;no;-22;yes;no;unknown;no
27;services;single;secondary;no;4923;yes;no;unknown;no
53;admin.;married;tertiary;yes;6;no;no;unknown;no
32;management;divorced;tertiary;no;312;yes;yes;unknown;no
37;technician;single;secondary;no;61;yes;no;unknown;no
37;blue-collar;married;primary;no;53;yes;no;unknown;no
36;management;divorced;tertiary;no;0;yes;no;unknown;no
52;blue-collar;married;secondary;no;2231;yes;yes;unknown;no
45;blue-collar;married;secondary;no;1345;yes;no;unknown;no
52;blue-collar;married;primary;no;522;yes;no;unknown;no
23;services;married;primary;no;523;yes;yes;unknown;no
44;blue-collar;married;secondary;no;261;yes;no;unknown;no
27;admin.;single;secondary;no;3776;yes;no;unknown;no
57;technician;married;secondary;no;437;yes;no;unknown;no
48;blue-collar;married;primary;no;490;yes;no;unknown;no
53;management;married;primary;no;3544;no;no;unknown;no
46;retired;married;primary;no;0;no;no;unknown;no
49;services;single;secondary;no;459;yes;no;unknown;no
30;technician;single;tertiary;no;3291;yes;no;unknown;yes
41;management;married;primary;no;2592;yes;no;unknown;no
42;self-employed;married;tertiary;no;596;yes;no;unknown;no
34;self-employed;married;secondary;no;-56;yes;no;unknown;no
44;services;married;primary;no;1161;yes;no;unknown;no
34;blue-collar;married;primary;no;183;yes;no;unknown;no
28;student;single;secondary;no;154;yes;no;unknown;no
31;management;single;secondary;no;0;yes;no;unknown;no
48;technician;single;secondary;no;479;no;no;unknown;no
38;management;divorced;tertiary;no;-980;yes;no;unknown;no
38;management;single;tertiary;no;690;yes;no;unknown;no
33;admin.;married;secondary;no;730;yes;no;unknown;no
41;services;single;secondary;no;397;yes;no;unknown;no
33;admin.;single;secondary;no;434;yes;no;unknown;no
37;management;married;tertiary;no;897;no;no;unknown;no
55;technician;divorced;secondary;no;0;yes;no;unknown;no
32;services;single;secondary;no;228;yes;no;unknown;no
33;management;single;tertiary;no;201;yes;no;unknown;no
54;management;married;tertiary;no;2847;yes;no;unknown;no
39;admin.;single;secondary;no;4039;yes;no;unknown;no
30;blue-collar;married;secondary;no;9;yes;no;unknown;no
34;management;single;secondary;no;31;yes;no;unknown;no
57;management;married;tertiary;no;0;yes;yes;unknown;no
36;blue-collar;married;secondary;no;4438;yes;no;unknown;yes
38;blue-collar;married;secondary;no;171;yes;yes;unknown;no
37;management;divorced;tertiary;no;42;yes;yes;unknown;no
36;management;married;tertiary;no;806;yes;no;unknown;no
39;blue-collar;married;secondary;no;298;yes;no;unknown;no
35;entrepreneur;married;secondary;no;24;yes;no;unknown;no
47;blue-collar;married;secondary;no;290;yes;no;unknown;no
37;management;married;tertiary;no;425;yes;no;unknown;no
39;unemployed;married;secondary;no;0;yes;no;unknown;no
35;blue-collar;married;secondary;no;1602;yes;yes;unknown;no
32;management;divorced;primary;no;137;yes;no;unknown;no
30;management;single;tertiary;no;3110;yes;no;unknown;no
38;blue-collar;single;primary;no;419;yes;no;unknown;no
35;blue-collar;divorced;secondary;no;0;yes;no;unknown;yes
31;blue-collar;married;secondary;no;-88;yes;no;unknown;no
35;blue-collar;married;secondary;no;274;yes;yes;unknown;no
38;management;married;tertiary;no;0;yes;no;unknown;no
34;services;married;secondary;no;0;yes;no;unknown;no
30;management;single;tertiary;no;162;yes;no;unknown;no
31;services;divorced;secondary;no;1222;yes;no;unknown;no
54;services;married;secondary;no;4482;yes;no;unknown;no
40;technician;married;secondary;no;1259;no;no;unknown;no
35;blue-collar;married;secondary;no;499;yes;no;unknown;no
35;technician;single;secondary;no;1861;yes;no;unknown;no
29;services;single;secondary;no;271;yes;no;unknown;yes
33;admin.;single;tertiary;no;622;yes;no;unknown;no
31;student;single;secondary;no;368;yes;no;unknown;no
51;housemaid;married;primary;no;492;yes;no;unknown;no
35;blue-collar;married;primary;no;102;yes;no;unknown;yes
38;self-employed;married;secondary;no;736;yes;no;unknown;no
36;unemployed;married;secondary;no;733;yes;no;unknown;no
37;management;married;secondary;no;3175;yes;no;unknown;no
29;technician;married;tertiary;no;43;yes;no;unknown;no
53;services;married;primary;no;574;yes;no;unknown;no
34;blue-collar;married;secondary;no;4622;yes;yes;unknown;no
31;self-employed;single;tertiary;no;1820;yes;no;unknown;no
38;admin.;divorced;secondary;no;3750;yes;no;unknown;no
36;admin.;married;secondary;no;465;yes;no;unknown;no
36;management;married;tertiary;no;860;yes;no;unknown;no
38;blue-collar;married;secondary;no;0;yes;no;unknown;no
35;blue-collar;married;secondary;no;4635;yes;no;unknown;no
31;management;married;tertiary;no;827;no;no;unknown;no
32;blue-collar;married;primary;no;0;yes;no;unknown;no
32;services;married;secondary;no;364;yes;no;unknown;no
36;services;married;secondary;no;380;yes;no;unknown;no
32;unemployed;married;secondary;no;93;yes;no;unknown;no
30;blue-collar;married;secondary;no;1803;yes;no;unknown;no
39;services;married;secondary;no;0;yes;no;unknown;no
35;admin.;married;secondary;no;3187;yes;no;unknown;no
31;blue-collar;married;secondary;no;2;yes;no;unknown;yes
30;services;single;secondary;no;695;yes;no;unknown;no
34;services;married;primary;no;1042;yes;no;unknown;no
30;blue-collar;single;secondary;no;4648;yes;no;unknown;no
31;blue-collar;single;secondary;no;2089;yes;no;unknown;no
39;self-employed;married;tertiary;no;3059;yes;yes;unknown;no
36;technician;married;secondary;no;412;yes;yes;unknown;no
32;management;single;tertiary;no;863;yes;no;unknown;no
33;services;married;secondary;no;4434;yes;no;unknown;no
34;technician;divorced;secondary;no;3997;yes;no;unknown;no
39;housemaid;married;primary;no;4904;yes;no;unknown;no
35;management;married;tertiary;no;440;yes;no;unknown;no
60;retired;single;secondary;no;-14;yes;no;unknown;no
34;technician;single;tertiary;no;759;no;no;unknown;no
33;technician;married;secondary;no;603;yes;no;unknown;no
59;admin.;divorced;secondary;no;-41;yes;yes;unknown;no
31;admin.;single;secondary;no;78;no;no;unknown;no
36;technician;married;secondary;no;84;yes;no;unknown;no
36;technician;divorced;secondary;no;409;yes;no;unknown;no
38;blue-collar;married;secondary;no;732;yes;yes;unknown;no
32;blue-collar;married;secondary;no;328;yes;no;unknown;no
32;technician;single;secondary;no;1698;yes;no;unknown;no
39;retired;married;secondary;no;439;no;no;unknown;no
33;housemaid;married;tertiary;no;4958;yes;no;unknown;no
23;services;single;secondary;no;210;yes;no;unknown;no
39;entrepreneur;married;tertiary;no;2644;yes;no;unknown;no
38;technician;single;secondary;no;614;yes;no;unknown;no
35;admin.;married;secondary;no;2137;yes;no;unknown;no
27;technician;single;tertiary;no;-291;yes;no;unknown;no
31;admin.;single;secondary;no;160;yes;yes;unknown;no
58;housemaid;married;primary;no;11;yes;no;unknown;no
34;technician;divorced;secondary;no;2036;yes;yes;unknown;no
31;admin.;single;secondary;no;121;yes;no;unknown;no
34;admin.;married;secondary;no;1689;no;no;unknown;no
37;technician;married;secondary;no;439;yes;no;unknown;no
37;admin.;married;secondary;no;1283;yes;no;unknown;no
33;technician;single;secondary;no;1769;yes;no;unknown;no
33;admin.;married;secondary;no;2;yes;no;unknown;no
39;blue-collar;married;secondary;no;0;yes;yes;unknown;no
35;blue-collar;single;primary;no;47;no;no;unknown;no
35;blue-collar;married;secondary;no;2054;yes;no;unknown;no
39;services;married;secondary;no;453;yes;yes;unknown;no
37;management;single;tertiary;no;427;yes;no;unknown;no
42;management;married;secondary;no;2416;yes;no;unknown;no
40;blue-collar;married;secondary;no;877;yes;no;unknown;no
37;blue-collar;married;primary;no;398;yes;yes;unknown;no
37;blue-collar;married;primary;no;2240;yes;no;unknown;no
36;technician;single;secondary;no;380;yes;no;unknown;no
35;entrepreneur;married;secondary;no;1163;yes;no;unknown;no
35;services;married;secondary;no;4170;yes;no;unknown;yes
35;technician;divorced;secondary;yes;-52;yes;no;unknown;no
30;self-employed;single;secondary;no;4011;yes;no;unknown;no
31;admin.;single;secondary;no;2144;yes;no;unknown;no
37;blue-collar;married;secondary;no;362;yes;no;unknown;no
33;blue-collar;married;primary;no;163;yes;no;unknown;no
40;blue-collar;married;primary;no;-740;yes;no;unknown;no
38;services;married;secondary;no;434;yes;no;unknown;no
41;services;single;secondary;no;1629;yes;no;unknown;no
38;blue-collar;married;secondary;no;-152;no;no;unknown;no
36;technician;married;secondary;no;3763;yes;no;unknown;no
31;technician;single;secondary;no;1;yes;no;unknown;no
31;technician;married;secondary;no;4;no;no;unknown;no
52;blue-collar;divorced;primary;no;0;yes;yes;unknown;no
31;management;single;tertiary;no;2007;yes;no;unknown;no
39;blue-collar;married;secondary;no;327;yes;no;unknown;no
35;admin.;married;secondary;no;-130;yes;no;unknown;no
22;services;married;secondary;no;14;yes;yes;unknown;no
38;admin.;married;tertiary;no;4399;yes;no;unknown;no
39;blue-collar;married;primary;no;780;yes;no;unknown;no
34;services;single;tertiary;no;371;no;no;unknown;no
34;blue-collar;married;primary;no;161;yes;yes;unknown;no
36;blue-collar;divorced;secondary;no;221;yes;no;unknown;no
32;blue-collar;single;secondary;no;706;yes;no;unknown;no
33;management;single;primary;no;4897;yes;no;unknown;no
33;services;married;secondary;no;7;yes;no;unknown;no
36;admin.;married;secondary;no;2030;yes;no;unknown;no
32;blue-collar;married;secondary;no;489;yes;no;unknown;no
42;blue-collar;married;primary;no;1059;yes;no;unknown;no
43;management;married;tertiary;no;-8;yes;no;unknown;no
35;self-employed;single;secondary;no;271;yes;no;unknown;no
37;housemaid;single;secondary;no;2042;yes;no;unknown;no
33;blue-collar;married;secondary;no;-53;yes;no;unknown;no
26;student;single;secondary;no;268;yes;no;unknown;no
33;services;married;secondary;no;403;yes;no;unknown;no
40;admin.;married;tertiary;no;0;yes;no;unknown;no
36;technician;divorced;secondary;no;566;yes;no;unknown;no
35;blue-collar;married;primary;no;356;yes;yes;unknown;no
39;admin.;divorced;secondary;no;-607;yes;no;unknown;no
60;management;married;tertiary;no;328;yes;no;unknown;no
34;admin.;single;secondary;no;126;yes;no;unknown;no
32;blue-collar;married;primary;no;206;yes;no;unknown;no
33;management;single;tertiary;no;136;yes;yes;unknown;no
59;blue-collar;married;primary;no;14;yes;yes;unknown;no
34;admin.;single;tertiary;no;458;yes;no;unknown;no
42;management;married;tertiary;no;0;no;no;unknown;no
38;entrepreneur;married;primary;no;666;yes;no;unknown;no
32;blue-collar;single;primary;no;1660;no;no;unknown;no
30;blue-collar;married;secondary;no;673;yes;no;unknown;no
34;management;single;tertiary;no;673;yes;yes;unknown;no
59;retired;married;secondary;no;-313;yes;no;unknown;no
32;admin.;married;secondary;no;0;yes;no;unknown;no
54;housemaid;married;secondary;no;167;yes;no;unknown;no
48;management;divorced;primary;no;432;yes;no;unknown;no
29;services;single;secondary;no;0;yes;no;unknown;no
39;blue-collar;single;secondary;no;4286;yes;no;unknown;no
36;admin.;single;secondary;no;0;no;no;unknown;no
33;technician;married;secondary;no;105;yes;yes;unknown;no
32;management;single;tertiary;no;1271;yes;no;unknown;no
41;services;divorced;secondary;no;83;no;no;unknown;no
34;blue-collar;single;primary;no;709;yes;no;unknown;no
34;services;married;secondary;no;-93;yes;yes;unknown;no
53;housemaid;married;secondary;no;736;yes;no;unknown;no
38;services;married;secondary;yes;-242;yes;yes;unknown;no
33;blue-collar;married;secondary;no;3259;yes;no;unknown;no
33;services;married;secondary;no;210;yes;yes;unknown;no
35;blue-collar;married;secondary;no;2688;yes;no;unknown;no
34;management;married;tertiary;no;0;yes;no;unknown;no
38;unemployed;married;secondary;no;205;yes;no;unknown;no
39;housemaid;married;tertiary;no;75;yes;no;unknown;no
43;blue-collar;married;primary;no;0;yes;no;unknown;no
39;admin.;married;secondary;no;2019;yes;no;unknown;no
38;blue-collar;married;primary;no;178;yes;no;unknown;no
40;services;married;primary;no;3559;yes;no;unknown;no
38;self-employed;married;secondary;no;290;yes;no;unknown;no
32;admin.;divorced;secondary;no;138;yes;yes;unknown;no
30;management;single;tertiary;no;18;no;no;unknown;no
46;entrepreneur;married;secondary;no;583;yes;no;unknown;no
34;blue-collar;married;primary;no;500;yes;no;unknown;no
32;blue-collar;married;secondary;no;113;yes;yes;unknown;no
34;services;divorced;secondary;no;0;yes;yes;unknown;no
33;blue-collar;married;primary;no;3512;yes;no;unknown;no
37;entrepreneur;married;tertiary;no;4798;yes;no;unknown;no
34;technician;single;secondary;no;85;yes;no;unknown;yes
37;blue-collar;married;primary;no;660;yes;yes;unknown;no
31;services;married;tertiary;no;585;yes;yes;unknown;no
47;entrepreneur;married;secondary;no;136;yes;no;unknown;no
36;management;single;secondary;no;360;yes;no;unknown;no
31;unemployed;married;secondary;no;296;yes;no;unknown;no
33;blue-collar;married;secondary;no;0;yes;yes;unknown;no
33;blue-collar;married;secondary;no;10;yes;yes;unknown;no
39;blue-collar;married;primary;no;451;yes;no;unknown;no
37;blue-collar;divorced;secondary;no;614;yes;no;unknown;no
34;technician;single;secondary;no;692;yes;no;unknown;no
33;management;married;tertiary;no;148;no;no;unknown;no
33;admin.;married;secondary;no;1467;yes;no;unknown;no
30;management;married;tertiary;no;859;yes;no;unknown;no
34;services;married;secondary;no;-508;yes;no;unknown;no
31;student;single;tertiary;no;410;yes;no;unknown;no
36;entrepreneur;married;secondary;no;134;no;no;unknown;no
31;services;single;secondary;no;2038;yes;no;unknown;no
39;admin.;married;secondary;no;-362;yes;no;unknown;no
34;management;married;tertiary;no;967;yes;no;unknown;no
43;management;married;tertiary;no;1825;yes;no;unknown;no
43;blue-collar;married;primary;yes;-635;yes;no;unknown;no
34;blue-collar;married;secondary;no;1298;yes;no;unknown;no
36;blue-collar;married;secondary;no;1797;yes;yes;unknown;no
31;admin.;single;secondary;no;431;yes;yes;unknown;yes
32;blue-collar;married;secondary;no;4996;yes;no;unknown;no
