genre,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Dance,52,0.0107,0.489,212760,0.803,0,D,0.409,-5.997,Major,0.0301,92.009,4/4,0.374
Dance,50,0.0566,0.637,330933,0.933,0.093,C#,0.561,-7.756,Major,0.071,109.111,4/4,0.687
Dance,68,0.0505,0.604,212693,0.621,0,C,0.159,-6.361,Major,0.0262,91.985,4/4,0.207
Dance,51,0.00726,0.603,210267,0.937,5.59E-6,F#,0.105,-2.988,Major,0.0447,108.987,4/4,0.771
Dance,57,0.0207,0.571,189773,0.896,0,F#,0.145,-3.183,Minor,0.132,136.06,4/4,0.543
Dance,53,0.0416,0.847,185920,0.882,2.01E-4,B,0.103,-4.536,Minor,0.0551,122.013,4/4,0.793
Dance,63,0.205,0.656,188149,0.777,0,A,0.332,-2.931,Major,0.186,102.065,4/4,0.686
Dance,51,0.0787,0.491,133547,0.966,0,F,0.281,-3.896,Major,0.133,147.836,4/4,0.48
Dance,57,0.0265,0.483,201787,0.595,0,F#,0.128,-5.604,Minor,0.0629,131.342,4/4,0.253
Dance,56,0.0249,0.805,279067,0.657,2.27E-5,G,0.0391,-7.643,Major,0.108,124.944,4/4,0.716
Dance,53,0.0796,0.662,203998,0.67,0,F,0.13,-2.754,Major,0.0335,136.066,4/4,0.49
Dance,53,0.0657,0.491,364493,0.481,1.67E-4,E,0.105,-5.762,Major,0.039,124.858,4/4,0.0546
Dance,61,0.0661,0.682,166694,0.858,0,C#,0.343,-4.921,Major,0.138,123.909,4/4,0.466
Dance,50,0.139,0.362,203027,0.79,0,D,0.373,-5.105,Major,0.284,110.412,3/4,0.409
Dance,56,0.0352,0.717,235401,0.787,7.08E-4,F,0.106,-4.579,Minor,0.0657,101.987,4/4,0.42
Dance,58,0.0076,0.703,238827,0.628,0,F,0.471,-6.349,Minor,0.0284,103.983,4/4,0.425
Dance,54,0.406,0.754,249507,0.496,2.05E-6,B,0.0899,-7.357,Minor,0.045,89.97,4/4,0.701
Dance,54,1.37E-4,0.52,187773,0.933,0,F,0.0556,-2.884,Major,0.0541,137.022,4/4,0.397
Dance,57,0.577,0.639,169000,0.522,0.00115,F#,0.0704,-7.321,Minor,0.324,104.037,4/4,0.459
Dance,54,0.412,0.753,250027,0.741,0,C,0.101,-5.103,Minor,0.0432,124.018,4/4,0.885
Dance,50,0.174,0.761,254038,0.655,0.144,D,0.153,-6.88,Minor,0.133,140.026,4/4,0.672
Dance,53,0.0244,0.697,209173,0.774,4.44E-6,F,0.6,-3.467,Minor,0.0352,124.001,4/4,0.649
Dance,55,0.35,0.6,195789,0.871,0,C,0.0584,-4.527,Major,0.0492,113.967,4/4,0.511
Dance,53,0.00575,0.569,188960,0.745,4.93E-5,D,0.279,-3.854,Major,0.182,91.533,4/4,0.714
Dance,55,0.0259,0.737,195236,0.841,0,G,0.672,-4.516,Major,0.0476,127.999,4/4,0.77
Dance,67,0.101,0.684,220646,0.858,0,C,0.235,-3.812,Major,0.0344,94.005,4/4,0.733
Dance,62,0.464,0.833,219640,0.78,1.09E-6,F#,0.146,-3.153,Minor,0.0351,130.926,4/4,0.93
Dance,51,0.112,0.844,327933,0.584,0,G#,0.276,-6.544,Major,0.233,159.692,4/4,0.584
Dance,55,0.0248,0.599,200507,0.636,0,C,0.0612,-13.084,Major,0.0305,137.172,4/4,0.968
Dance,61,0.0754,0.572,157005,0.713,0,F,0.226,-4.826,Major,0.0406,89.996,4/4,0.559
Dance,51,0.364,0.585,246973,0.653,0.0117,D#,0.133,-6.473,Minor,0.0377,136.937,4/4,0.284
Dance,50,0.1,0.646,217013,0.787,1.01E-5,C#,0.133,-4.907,Major,0.0373,141.946,4/4,0.784
Dance,52,0.122,0.728,171429,0.812,0,E,0.243,-4.309,Major,0.152,118.946,4/4,0.486
Dance,55,0.215,0.734,349280,0.859,0.343,G,0.0823,-7.237,Minor,0.0922,112.941,4/4,0.908
Dance,62,0.0136,0.793,198246,0.896,1.08E-5,G,0.105,-3.072,Major,0.0417,125.063,4/4,0.842
Dance,59,0.204,0.793,201336,0.505,0,F#,0.0413,-7.061,Minor,0.138,97.998,4/4,0.704
Dance,53,0.056,0.685,257798,0.821,0.0109,G,0.261,-5.856,Minor,0.0341,120.031,4/4,0.718
Dance,51,0.0932,0.595,228147,0.894,0.0165,G,0.2,-4.493,Major,0.0523,89.968,4/4,0.79
Dance,50,0.0595,0.671,173933,0.85,7.58E-6,D,0.134,-4.487,Major,0.238,147.996,4/4,0.782
Dance,52,0.201,0.661,274480,0.68,0,A,0.511,-5.815,Major,0.252,175.993,4/4,0.434
Dance,50,0.0623,0.627,189188,0.598,0,E,0.165,-7.817,Major,0.185,170.121,4/4,0.369
Dance,52,0.661,0.566,232067,0.388,0,A#,0.108,-9.955,Major,0.0305,112.429,4/4,0.368
Dance,60,1.74E-4,0.421,304107,0.896,0.039,F,0.323,-5.696,Minor,0.103,174.065,4/4,0.169
Dance,50,0.548,0.657,227067,0.464,0,E,0.161,-7.573,Minor,0.0614,75.982,4/4,0.598
Dance,58,0.031,0.513,242667,0.77,0,E,0.198,-5.131,Major,0.0277,136.22,4/4,0.849
Dance,50,0.41,0.772,206693,0.767,9.63E-6,G#,0.0917,-3.933,Minor,0.0355,133.981,4/4,0.88
Dance,50,0.0923,0.765,180280,0.718,0,D#,0.307,-5.939,Major,0.03,102.041,4/4,0.808
Dance,65,0.158,0.59,190866,0.919,2.14E-4,A,0.0595,-3.314,Minor,0.146,126.926,4/4,0.133
Dance,52,0.29,0.3,213933,0.532,0,G#,0.181,-5.136,Major,0.0355,153.627,3/4,0.25
Dance,51,0.022,0.536,235253,0.665,0.00161,C,0.0958,-8.724,Major,0.245,183.739,4/4,0.253
Dance,55,0.0542,0.633,182694,0.74,0.00399,F,0.0962,-6.576,Major,0.036,133.972,4/4,0.363
Dance,51,0.349,0.597,215533,0.572,0,F,0.147,-6.958,Minor,0.0706,87.135,4/4,0.402
Dance,57,0.0709,0.663,198207,0.827,3.07E-6,F#,0.0919,-1.796,Major,0.0976,124.945,4/4,0.681
Dance,54,0.0194,0.661,227143,0.844,4.97E-6,F,0.0978,-4.27,Minor,0.0527,112.052,4/4,0.336
Dance,53,0.197,0.741,203413,0.676,5.53E-4,F#,0.335,-6.959,Minor,0.063,133.932,4/4,0.562
Dance,50,0.029,0.497,297400,0.614,0,E,0.59,-8.758,Minor,0.0738,168.245,4/4,0.497
Dance,51,0.0761,0.63,233333,0.888,1.94E-6,B,0.26,-2.388,Minor,0.0995,141.019,4/4,0.561
Dance,51,0.328,0.651,300907,0.498,0,F,0.309,-12.159,Minor,0.0339,115.771,4/4,0.581
Dance,60,0.773,0.58,194107,0.521,0,C,0.238,-4.862,Major,0.222,181.815,4/4,0.796
Dance,54,0.0301,0.525,218476,0.512,3.66E-5,F#,0.0897,-5.804,Minor,0.0477,133.436,4/4,0.161
Dance,50,0.0888,0.425,237408,0.635,6.47E-6,B,0.141,-7.384,Major,0.0859,173.86,4/4,0.223
Dance,58,0.0525,0.354,162400,0.854,0,F#,0.331,-4.587,Minor,0.294,74.994,4/4,0.407
Dance,54,0.0553,0.675,239760,0.578,0,A,0.302,-5.913,Major,0.233,69.399,4/4,0.514
Dance,57,0.0507,0.863,213267,0.543,0,F#,0.241,-13.497,Major,0.13,106.929,4/4,0.799
Dance,53,0.0136,0.602,175333,0.999,0.617,F#,0.341,-5.236,Major,0.0956,164.822,4/4,0.789
Dance,52,0.0613,0.772,177051,0.823,0,B,0.0779,-2.578,Minor,0.146,159.99,4/4,0.583
Dance,50,0.00927,0.65,187720,0.528,4.19E-4,E,0.111,-5.642,Minor,0.0288,96.967,4/4,0.595
Dance,52,0.247,0.476,242467,0.407,0,E,0.144,-9.239,Minor,0.0368,178.258,4/4,0.226
Dance,53,0.0854,0.771,211747,0.522,9.4E-5,G#,0.22,-5.629,Major,0.219,138.12,4/4,0.289
Dance,50,0.343,0.671,265107,0.525,1.7E-6,F#,0.185,-7.933,Minor,0.0462,124.74,4/4,0.0888
Dance,53,0.377,0.401,228100,0.452,0,A#,0.158,-10.043,Minor,0.077,119.911,4/4,0.301
Dance,54,0.209,0.548,204173,0.75,0,G,0.698,-7.984,Major,0.0398,143.109,4/4,0.419
Dance,61,0.162,0.667,219987,0.755,0,C,0.306,-3.773,Minor,0.0431,99.994,4/4,0.513
Dance,53,0.0247,0.567,225840,0.796,0,F#,0.124,-3.534,Major,0.0364,127.983,4/4,0.305
Dance,59,8.94E-4,0.532,180587,0.834,8.99E-6,A,0.0698,-8.012,Minor,0.0353,136.69,4/4,0.848
Dance,67,0.366,0.481,269067,0.392,0.0452,C#,0.124,-11.381,Major,0.0312,124.572,4/4,0.52
Dance,52,0.41,0.527,221880,0.672,0,C,0.341,-5.642,Minor,0.0509,139.007,4/4,0.259
Dance,54,0.26,0.794,217815,0.815,1.18E-5,G,0.113,-3.968,Minor,0.0896,118.951,4/4,0.601
Dance,50,0.121,0.508,176613,0.831,5.56E-6,F,0.352,-5.273,Minor,0.0333,149.915,4/4,0.65
Dance,59,0.0178,0.606,246547,0.599,2.93E-5,E,0.116,-7.61,Major,0.0272,121.931,4/4,0.584
Dance,50,0.0477,0.724,281493,0.535,0,D#,0.0314,-7.616,Minor,0.0588,133.816,4/4,0.664
Dance,58,0.48,0.765,250615,0.468,0,F#,0.0977,-7.439,Minor,0.0272,107.033,4/4,0.704
Dance,50,0.00289,0.683,237107,0.804,0,A,0.0949,-6.592,Minor,0.0849,128.006,4/4,0.522
Dance,52,0.0342,0.566,256080,0.893,0,G,0.318,-3.149,Minor,0.123,130.017,4/4,0.404
Dance,53,0.283,0.465,466280,0.479,0.0165,G#,0.106,-10.032,Minor,0.0913,121.472,4/4,0.137
Dance,52,0.252,0.774,175885,0.891,0,A#,0.374,-4.241,Major,0.188,79.991,4/4,0.612
Dance,63,0.233,0.797,232267,0.933,0,A#,0.062,-3.058,Major,0.128,98.017,4/4,0.615
Dance,51,0.00645,0.616,210560,0.811,2.17E-6,C,0.426,-6.573,Minor,0.118,128.026,4/4,0.575
Dance,60,0.00748,0.742,210120,0.813,0,C#,0.0607,-5.103,Major,0.0574,120.01,4/4,0.702
Dance,56,0.0979,0.663,192333,0.544,0,D,0.307,-8.571,Minor,0.0649,161.577,4/4,0.648
Dance,53,0.125,0.566,204112,0.829,0.00345,G,0.281,-4.3,Major,0.0398,92.991,4/4,0.213
Dance,51,0.127,0.571,229667,0.658,2.23E-4,A,0.76,-7.061,Minor,0.0559,90.074,4/4,0.505
Dance,51,0.274,0.753,288933,0.45,2.0E-6,A,0.321,-6.909,Major,0.0924,109.405,4/4,0.56
Dance,54,0.0181,0.641,200760,0.878,0,G,0.115,-4.605,Minor,0.0505,114.075,4/4,0.335
Dance,57,0.344,0.388,180800,0.759,0,F,0.114,-5.293,Major,0.274,75.085,4/4,0.286
Dance,56,0.105,0.727,186000,0.64,0,F,0.143,-5.452,Major,0.224,88.026,4/4,0.78
Dance,51,0.0158,0.721,270267,0.398,3.54E-5,B,0.0586,-8.932,Minor,0.0449,151.823,4/4,0.578
Dance,61,0.484,0.455,217320,0.655,0,E,0.36,-4.066,Major,0.037,73.826,4/4,0.377
Dance,53,0.748,0.803,227538,0.486,0,E,0.166,-6.509,Minor,0.213,106.991,4/4,0.494
Dance,55,0.0379,0.857,175440,0.372,0.0238,G#,0.0878,-11.138,Major,0.0472,102.012,4/4,0.126
Dance,50,0.106,0.479,247987,0.708,0,C#,0.736,-4.393,Major,0.0275,140.032,4/4,0.342
Dance,60,0.0258,0.663,239173,0.569,0.105,B,0.0247,-12.467,Minor,0.0431,152.944,4/4,0.97
Dance,51,0.217,0.696,202493,0.834,0,B,0.264,-5.359,Minor,0.0906,107.994,4/4,0.279
Dance,54,0.0236,0.542,208133,0.894,0,C#,0.132,-2.879,Major,0.0676,127.947,4/4,0.296
Dance,59,0.0528,0.608,204195,0.759,3.41E-6,C#,0.103,-6.096,Major,0.0441,96.959,4/4,0.336
Dance,55,0.0152,0.792,239933,0.562,7.48E-5,G,0.428,-11.379,Major,0.0929,126.222,4/4,0.592
Dance,64,0.21,0.714,187124,0.84,0,C,0.0461,-6.141,Major,0.15,125.955,4/4,0.194
Dance,53,0.031,0.625,187826,0.646,2.15E-5,C,0.241,-5.862,Major,0.0359,91.946,4/4,0.118
Dance,53,0.0215,0.71,210286,0.728,2.75E-6,C,0.506,-6.74,Major,0.0243,105.006,4/4,0.254
Dance,54,0.194,0.401,190279,0.461,0,F,0.124,-5.652,Minor,0.208,166.954,4/4,0.33
Dance,55,0.133,0.494,204453,0.729,0,D,0.143,-4.934,Major,0.161,78.833,4/4,0.421
Dance,59,0.396,0.536,208689,0.488,1.44E-5,A,0.133,-5.752,Major,0.0354,75.761,4/4,0.382
Dance,58,0.0819,0.673,263013,0.628,0,A,0.0812,-5.192,Major,0.0683,90.107,4/4,0.708
Dance,62,0.0229,0.527,188560,0.871,0.155,E,0.419,-8.708,Major,0.0354,120.722,4/4,0.107
Dance,58,0.0772,0.624,179094,0.819,2.87E-4,D#,0.282,-2.857,Minor,0.0496,109.759,4/4,0.638
Dance,57,0.336,0.583,226760,0.628,0,E,0.12,-6.288,Minor,0.0363,92.037,4/4,0.282
Dance,55,0.212,0.397,195657,0.64,0,B,0.109,-5.824,Major,0.0432,81.374,1/4,0.396
Dance,57,0.321,0.744,282893,0.816,0,D,0.0329,-6.069,Minor,0.115,180.788,4/4,0.897
Dance,60,0.0373,0.681,354133,0.813,1.97E-6,C,0.317,-10.162,Minor,0.0338,136.852,4/4,0.96
Dance,59,0.102,0.547,145027,0.836,0,F#,0.183,-5.361,Minor,0.188,104.985,4/4,0.649
Dance,58,0.0721,0.572,232533,0.839,1.74E-6,D,0.197,-3.865,Major,0.0397,126.029,4/4,0.516
Dance,61,0.0218,0.772,157920,0.936,0.0119,C#,0.304,-4.99,Major,0.0563,124.973,4/4,0.642
Dance,52,0.592,0.693,173627,0.477,0,F,0.118,-8.012,Major,0.0305,122.06,4/4,0.31
Dance,56,0.0178,0.806,286727,0.608,0.314,B,0.13,-7.57,Minor,0.0496,122,4/4,0.561
Dance,52,0.166,0.639,204016,0.651,0,F,0.131,-5.959,Minor,0.213,113.976,4/4,0.328
Dance,54,0.114,0.589,244133,0.477,0,A#,0.188,-9.025,Major,0.29,125.867,4/4,0.841
Dance,54,0.00812,0.789,167311,0.767,3.48E-4,A,0.101,-4.612,Minor,0.0715,99.957,4/4,0.637
Dance,54,0.00114,0.552,185747,0.902,0,G#,0.119,-3.728,Minor,0.223,155.893,4/4,0.702
Dance,56,0.665,0.678,163918,0.378,0.00112,B,0.0822,-8.813,Minor,0.0285,109.94,4/4,0.0771
Dance,52,0.08,0.61,183273,0.665,3.17E-6,G,0.27,-4.871,Major,0.0409,110.06,4/4,0.221
Dance,50,0.145,0.773,245307,0.867,3.33E-4,C,0.105,-4.595,Major,0.0603,117.984,4/4,0.592
Dance,53,0.594,0.493,322067,0.463,0,D#,0.066,-4.65,Minor,0.161,84.166,4/4,0.679
Dance,57,0.0432,0.609,202269,0.797,0,D,0.597,-5.095,Major,0.234,87.772,4/4,0.441
Dance,52,0.0253,0.645,229080,0.642,0,D#,0.242,-5.139,Minor,0.083,91.381,4/4,0.158
Dance,53,0.0052,0.846,245053,0.706,3.93E-5,A,0.329,-3.48,Minor,0.031,115.041,4/4,0.873
Dance,62,0.00657,0.646,292707,0.635,0,C#,0.0579,-7.322,Major,0.0343,126.062,4/4,0.348
Dance,55,0.0318,0.636,181465,0.647,0,E,0.23,-4.477,Major,0.0592,107.016,4/4,0.464
Dance,54,0.00916,0.498,331498,0.573,0.014,G#,0.146,-6.757,Minor,0.0469,139.913,4/4,0.0738
Dance,54,0.286,0.73,192766,0.501,0,F,0.486,-8.001,Minor,0.497,93.82,4/4,0.429
Dance,52,0.0173,0.621,308893,0.722,3.74E-5,G,0.0808,-7.002,Major,0.0542,94.985,4/4,0.451
Dance,53,0.194,0.71,154205,0.66,0.005,E,0.107,-8.512,Major,0.0294,102.058,4/4,0.33
Dance,57,0.3,0.618,335840,0.483,5.6E-4,D,0.158,-14.733,Major,0.0346,168.574,4/4,0.707
Dance,60,0.0291,0.868,367413,0.761,3.34E-6,C,0.113,-6.088,Major,0.0708,128.014,4/4,0.707
Dance,56,0.0479,0.752,223712,0.802,0,C,0.0786,-4.155,Major,0.0591,119.967,4/4,0.566
Dance,59,0.00462,0.523,202013,0.795,0,E,0.358,-2.92,Major,0.0386,144.106,4/4,0.484
Dance,55,0.00259,0.742,283000,0.622,0.392,A#,0.0691,-8.231,Major,0.0584,103.098,4/4,0.906
Dance,57,0.00501,0.739,192440,0.613,0.124,G,0.095,-9.487,Major,0.0856,96.493,4/4,0.677
Dance,52,0.0991,0.514,192026,0.362,5.77E-6,B,0.418,-9.033,Major,0.0611,99.402,4/4,0.138
Dance,55,0.159,0.51,190000,0.664,1.19E-4,C#,0.0938,-5.989,Major,0.258,96.021,4/4,0.56
Dance,54,0.186,0.728,213640,0.644,0,G,0.0613,-5.075,Major,0.0339,122.996,4/4,0.415
Dance,58,0.121,0.707,192449,0.765,0.00155,G#,0.106,-5.699,Major,0.0358,99.981,4/4,0.299
Dance,50,0.0197,0.572,166920,0.837,0,F,0.163,-7.876,Major,0.0367,100.343,4/4,0.627
Dance,53,0.05,0.706,254119,0.806,0,D,0.0663,-5.881,Major,0.0653,106.016,4/4,0.395
Dance,58,0.00522,0.728,392812,0.924,0.0495,B,0.362,-4.366,Minor,0.0839,127.984,4/4,0.697
Dance,55,8.18E-5,0.403,191173,0.936,0.133,D,0.0613,-3.986,Minor,0.0409,125.357,4/4,0.703
Dance,62,0.0331,0.728,220667,0.731,0.351,D,0.0888,-7.075,Minor,0.0347,130.032,4/4,0.602
Dance,56,0.00379,0.741,246055,0.796,0.00935,C#,0.54,-6.029,Minor,0.0575,115.971,4/4,0.461
Dance,54,0.0135,0.666,191388,0.975,9.25E-4,D#,0.105,-3.47,Major,0.0345,128.005,4/4,0.452
Dance,55,0.0972,0.671,227667,0.714,0,C,0.17,-6.223,Minor,0.0746,126.053,4/4,0.569
Dance,53,0.0518,0.692,201572,0.554,0,C,0.0863,-6.269,Major,0.0316,106.383,4/4,0.369
Dance,52,0.0149,0.504,231724,0.444,7.26E-6,A#,0.11,-10.082,Major,0.0397,86.99,4/4,0.102
Dance,54,0.023,0.354,273480,0.808,2.42E-5,C,0.259,-6.477,Major,0.176,195.956,4/4,0.397
Dance,52,0.131,0.661,167872,0.689,0,C,0.354,-7.272,Minor,0.0574,93.991,4/4,0.521
Dance,52,0.648,0.528,272867,0.62,1.63E-6,A#,0.0801,-10.419,Major,0.0285,74.051,4/4,0.595
Dance,50,0.515,0.547,183832,0.678,0,G#,0.564,-3.292,Major,0.282,136.348,4/4,0.61
Dance,52,0.411,0.536,299040,0.714,1.87E-4,D,0.0703,-8.865,Major,0.0334,124.052,4/4,0.693
Dance,52,0.101,0.82,189640,0.792,0,F#,0.348,-4.523,Minor,0.0567,123.006,4/4,0.813
Dance,54,0.0469,0.411,205267,0.793,0,B,0.0771,-3.995,Minor,0.11,111.471,3/4,0.611
Dance,63,0.0073,0.641,182131,0.727,0.00192,F#,0.071,-4.401,Major,0.125,190.037,4/4,0.636
Dance,53,0.198,0.405,245733,0.563,0,G#,0.0877,-10.136,Major,0.0304,137.979,4/4,0.478
Dance,56,0.193,0.803,192000,0.787,0,D#,0.105,-7.509,Major,0.114,113.321,5/4,0.642
Dance,64,0.115,0.261,234332,0.703,7.8E-4,F#,0.102,-7.871,Major,0.0414,83.495,4/4,0.405
Dance,62,8.02E-5,0.341,182493,0.552,0.616,G#,0.0591,-10.503,Major,0.0423,121.361,4/4,0.486
Dance,54,0.135,0.716,222733,0.308,0.00982,D#,0.0905,-8.616,Major,0.0334,137.921,4/4,0.255
Dance,51,0.0414,0.812,203833,0.402,0,C#,0.0998,-6.594,Major,0.0697,85.044,4/4,0.261
Dance,50,0.364,0.72,194164,0.792,6.95E-4,E,0.195,-6.544,Minor,0.297,100.048,4/4,0.342
Dance,52,0.0337,0.783,263779,0.842,2.57E-6,C#,0.0473,-8.838,Major,0.054,117.79,4/4,0.933
Dance,50,0.0163,0.635,268653,0.801,0,E,0.148,-3.366,Minor,0.0593,169.981,4/4,0.421
Dance,52,8.7E-4,0.465,265600,0.953,0.0146,G#,0.226,-4.684,Minor,0.295,160.064,4/4,0.558
Dance,54,0.304,0.479,182133,0.458,6.16E-4,C,0.208,-10.857,Major,0.0804,124.009,4/4,0.167
Dance,57,0.0319,0.707,223440,0.568,0.0298,F#,0.055,-13.52,Minor,0.0291,105.326,4/4,0.877
Dance,50,5.18E-5,0.544,222880,0.865,2.9E-4,D,0.116,-4.644,Major,0.137,130.014,4/4,0.593
Dance,58,0.0369,0.791,216028,0.851,0,F,0.0571,-3.911,Minor,0.06,107.014,4/4,0.75
Dance,52,4.47E-4,0.709,388583,0.912,0.582,F#,0.429,-6.544,Major,0.0744,124.017,4/4,0.519
Dance,51,0.35,0.487,226387,0.6,0,C,0.117,-5.625,Minor,0.0423,169.47,4/4,0.506
Dance,54,0.0056,0.622,186507,0.622,0,A#,0.326,-7.259,Major,0.0289,102.055,4/4,0.257
Dance,52,0.137,0.586,299027,0.572,0,F,0.57,-7.523,Minor,0.0398,81.893,4/4,0.563
Dance,53,0.164,0.784,191627,0.836,0,D#,0.33,-3.248,Major,0.25,130.833,4/4,0.928
Dance,54,0.444,0.664,209693,0.909,0,F#,0.525,-3.552,Minor,0.22,93.977,4/4,0.557
Dance,56,0.0438,0.59,453949,0.721,0.0155,B,0.352,-8.32,Minor,0.0317,111.524,4/4,0.656
Dance,61,0.0284,0.642,221520,0.648,0,A,0.157,-5.143,Major,0.0575,165.984,4/4,0.887
Dance,54,0.00703,0.604,165907,0.467,0,G,0.117,-7.288,Major,0.0417,102.032,4/4,0.15
Dance,62,0.0575,0.745,167453,0.66,0,C,0.108,-5.461,Major,0.0878,95.154,4/4,0.934
Dance,63,0.165,0.701,274267,0.416,0,G,0.13,-9.429,Major,0.0247,92.715,4/4,0.555
Dance,57,0.143,0.682,171746,0.449,0.00142,E,0.362,-8.872,Minor,0.0359,114.999,4/4,0.858
Dance,52,0.296,0.544,238773,0.611,0.0617,A,0.11,-8.555,Minor,0.146,115.869,4/4,0.418
Dance,53,9.18E-4,0.654,305753,0.885,0.667,A#,0.373,-5.41,Minor,0.058,107.494,4/4,0.674
Dance,54,0.0202,0.731,252657,0.839,0,D,0.136,-6.185,Major,0.0461,105.936,4/4,0.716
Dance,54,3.71E-4,0.243,183973,0.969,0.6,B,0.364,-3.134,Minor,0.0509,141.934,4/4,0.68
Dance,52,0.00655,0.5,202985,0.958,0,G,0.323,-3.694,Major,0.0849,180.076,4/4,0.558
Dance,65,0.0105,0.603,177209,0.649,0,B,0.243,-5.848,Major,0.0476,124.073,4/4,0.672
Dance,53,0.0308,0.684,204253,0.616,0,B,0.127,-4.321,Minor,0.0314,97.952,4/4,0.555
Dance,52,0.0169,0.634,202360,0.492,3.53E-6,G,0.351,-7.25,Major,0.0424,137.981,4/4,0.101
Dance,52,0.392,0.714,204235,0.599,7.24E-6,G,0.292,-7.643,Minor,0.0645,105.109,4/4,0.506
Dance,51,0.291,0.8,180360,0.712,0,C#,0.145,-9.472,Minor,0.0419,123.211,4/4,0.667
Dance,53,0.311,0.459,348345,0.664,2.92E-4,E,0.118,-4.68,Major,0.0381,128.159,4/4,0.0754
Dance,52,0.0527,0.491,208227,0.896,6.07E-6,B,0.286,-2.101,Major,0.0615,90.984,4/4,0.415
Dance,51,0.52,0.573,283057,0.67,0.806,G#,0.321,-11.437,Minor,0.0331,96.991,4/4,0.159
Dance,50,0.00411,0.557,242973,0.796,0,D#,0.0951,-4.147,Major,0.0482,127.999,4/4,0.457
Dance,54,0.137,0.685,272813,0.9,0,F,0.2,-4.626,Minor,0.151,111.991,4/4,0.779
Dance,53,0.0983,0.83,185282,0.497,0,C#,0.0906,-6.94,Major,0.052,127.965,4/4,0.634
Dance,55,0.137,0.709,273640,0.583,0,F,0.395,-6.814,Minor,0.0595,123.927,4/4,0.545
Dance,53,0.147,0.791,186364,0.944,0,D,0.15,-2.854,Major,0.135,107.995,4/4,0.713
Dance,57,0.0857,0.309,262238,0.759,1.23E-4,D,0.167,-6.682,Major,0.0297,91.472,4/4,0.287
Dance,59,0.0318,0.655,207347,0.72,4.71E-5,A#,0.25,-9.423,Major,0.0312,121.311,4/4,0.745
Dance,59,0.664,0.318,197275,0.303,2.23E-4,B,0.113,-15.572,Minor,0.0302,174.254,4/4,0.226
Dance,53,0.00649,0.463,230747,0.766,1.66E-5,F#,0.581,-5.383,Major,0.0511,184.075,4/4,0.173
Dance,53,0.182,0.513,210469,0.803,0,C#,0.34,-3.635,Major,0.0817,127.927,4/4,0.292
Dance,56,0.0237,0.556,187627,0.864,0,D,0.176,-4.864,Major,0.0388,140.045,4/4,0.603
Dance,60,0.0381,0.682,198600,0.894,0,C,0.416,-1.73,Minor,0.0727,95.992,4/4,0.845
Dance,51,0.227,0.752,218013,0.578,0,E,0.395,-7.482,Minor,0.423,92.037,4/4,0.398
Dance,59,0.00635,0.568,235800,0.925,0.00495,D,0.315,-5.274,Major,0.0402,118.45,4/4,0.752
Dance,53,0.0129,0.504,200050,0.491,0,A#,0.0999,-10.802,Minor,0.0546,102.122,4/4,0.371
Dance,57,0.417,0.695,206561,0.565,3.69E-5,A#,0.0979,-5.806,Major,0.0382,67.992,4/4,0.302
Dance,51,0.00303,0.313,266400,0.732,0,E,0.703,-4.456,Minor,0.305,56.983,3/4,0.442
Dance,54,0.00271,0.523,226640,0.941,0,A,0.108,-4.484,Minor,0.0679,107.111,4/4,0.591
Dance,55,0.0383,0.678,223515,0.809,0,G#,0.243,-4.162,Major,0.0598,119.979,4/4,0.561
Dance,68,0.13,0.644,190674,0.892,1.13E-4,C,0.0893,-1.1,Minor,0.0567,180.044,4/4,0.767
Dance,67,0.041,0.689,180155,0.77,0.173,F#,0.113,-5.646,Major,0.0485,140.079,4/4,0.161
Dance,60,0.0127,0.543,285773,0.776,0,D,0.36,-8.808,Major,0.0588,83.011,4/4,0.734
Dance,52,0.0217,0.802,196240,0.637,0,A,0.0473,-6.847,Major,0.0609,105.018,4/4,0.833
Dance,62,0.272,0.658,270507,0.781,0,B,0.0437,-5.009,Minor,0.134,92.519,4/4,0.769
Dance,54,0.0371,0.738,252933,0.868,0,C#,0.294,-4.15,Major,0.0348,130.003,4/4,0.199
Dance,51,0.00443,0.696,285000,0.857,0.00453,A#,0.207,-4.566,Minor,0.0427,128.006,4/4,0.196
Dance,51,0.0688,0.581,211093,0.706,1.99E-6,F#,0.309,-3.338,Minor,0.0293,122.053,4/4,0.23
Dance,53,0.203,0.483,216280,0.491,0,D,0.106,-5.041,Major,0.0582,95.237,4/4,0.787
Dance,53,0.225,0.612,192389,0.642,0,G#,0.176,-5.258,Major,0.103,59.963,4/4,0.561
Dance,54,0.015,0.848,207267,0.62,0,G#,0.195,-7.085,Major,0.188,119.963,4/4,0.366
Dance,54,0.0937,0.798,263980,0.704,0,A#,0.308,-4.317,Minor,0.199,116.016,4/4,0.867
Dance,61,0.177,0.708,341947,0.6,0.119,D,0.0578,-7.099,Minor,0.0407,112.995,4/4,0.604
Dance,54,0.00889,0.703,465333,0.719,0.0962,C#,0.0695,-6.625,Minor,0.0461,112.009,4/4,0.462
Dance,55,7.79E-5,0.602,345304,0.793,0.139,F#,0.0968,-5.198,Minor,0.0623,115.001,4/4,0.583
Dance,55,0.101,0.596,218053,0.765,2.85E-5,E,0.177,-4.232,Minor,0.0824,132.021,4/4,0.23
